year,parental,delay,sexed,sexedcont,stname,unemp,contmand,aca_mcaid_exp,logben3,tadexpmil,logrstateminwage,sexed1mis,sexed2mis,pctwhitenh,pcthisp,pcthsdrop,pcthsgrad,pctsomecol,pctmarried
2001,0,0,0,0,NM,4.900000095367432,0,0,6.276267051696777,45.49033737182617,1.6386866569519043,0,0,49.9593620300293,36.900569915771484,21.945270538330078,31.644542694091797,25.955026626586914,54.456787109375
2002,0,0,0,0,NM,5.5,0,0,6.260580539703369,39.66396713256836,1.6230000257492065,0,0,50.52688217163086,38.12483215332031,22.615510940551758,29.262361526489258,27.398000717163086,53.147796630859375
2003,0,0,0,0,NM,5.900000095367432,0,0,6.117125988006592,42.850807189941406,1.7925432920455933,0,0,46.92677688598633,41.47514724731445,22.234100341796875,29.502939224243164,28.514163970947266,52.56547546386719
2004,0,0,0,0,NM,5.800000190734863,1,0,6.090843677520752,39.89293670654297,1.7662612199783325,0,0,48.669620513916016,38.830379486083984,22.145233154296875,27.300443649291992,28.907981872558594,52.57760238647461
2005,0,0,0,0,NM,5.199999809265137,1,0,6.057524681091309,36.52650833129883,1.7329421043395996,0,0,50.20192337036133,35.63218307495117,21.497360229492188,25.753339767456055,29.4812068939209,52.46971130371094
2006,0,0,0,0,NM,4.099999904632568,1,0,6.025775909423828,35.567718505859375,1.7011934518814087,0,0,47.99494552612305,37.1329345703125,21.660877227783203,27.1550350189209,28.544363021850586,51.562992095947266
2007,0,0,0,0,NM,3.4000000953674316,1,0,5.997692108154297,44.619632720947266,1.6731094121932983,0,0,49.34104919433594,36.226295471191406,19.60784339904785,26.775957107543945,28.801029205322266,53.87335205078125
2008,0,0,0,0,NM,4.5,1,0,6.098994731903076,36.55918884277344,1.868238091468811,0,0,47.09699630737305,39.651641845703125,19.672130584716797,26.810108184814453,28.688526153564453,53.756832122802734
2009,0,0,1,1,NM,7,1,0,6.102558612823486,50.605838775634766,2.0149030685424805,0,0,45.39964294433594,40.99467086791992,21.669628143310547,28.4547061920166,25.7548828125,50.40852737426758
2010,0,0,1,1,NM,8.100000381469727,1,0,6.086288928985596,43.79259490966797,1.9986333847045898,0,0,47.203826904296875,38.59455490112305,18.947755813598633,28.108903884887695,28.072111129760742,49.19057846069336
2011,0,0,1,1,NM,7.5,1,0,5.892824172973633,43.314247131347656,1.9675559997558594,0,0,45.933902740478516,40.40104293823242,18.232454299926758,27.330116271972656,28.62978172302246,50.98403549194336
2012,0,0,1,1,NM,7.099999904632568,1,0,5.872341156005859,40.8130989074707,1.9470727443695068,0,0,46.329402923583984,41.91707992553711,18.63826560974121,26.550018310546875,27.53898811340332,52.11106872558594
2013,0,0,1,1,NM,6.900000095367432,1,0,5.857799530029297,42.487220764160156,1.9325313568115234,0,0,46.21784973144531,42.73827362060547,17.70045280456543,26.701967239379883,28.895612716674805,51.62632369995117
2014,0,0,1,1,NM,6.699999809265137,1,1,5.841708183288574,38.43572235107422,1.9164397716522217,0,0,63.231781005859375,23.2078857421875,16.009557723999023,27.897253036499023,29.241336822509766,50.89605712890625
2015,0,0,1,1,NM,6.5,1,1,5.840521812438965,42.60676956176758,1.9152534008026123,0,0,57.543521881103516,24.816247940063477,18.336557388305664,27.079303741455078,30.483558654785156,49.2263069152832
2016,0,0,1,1,NM,6.599999904632568,1,1,5.901529312133789,41.36538314819336,1.902717113494873,0,0,55.52690505981445,27.144575119018555,17.94739532470703,28.743337631225586,28.70895767211914,48.47859573364258
2017,0,0,1,1,NM,5.900000095367432,1,1,5.880449295043945,39.06792068481445,1.8816373348236084,0,0,56.49326705932617,27.93743133544922,18.242998123168945,28.39214324951172,27.97380828857422,48.708621978759766
2018,0,0,1,1,NM,4.900000095367432,1,1,5.945161819458008,37.27467346191406,1.8575061559677124,0,0,59.410606384277344,25.304519653320312,16.09037208557129,27.681730270385742,29.646364212036133,47.81925582885742
2019,0,0,1,1,NM,4.900000095367432,1,1,5.927204132080078,37.688079833984375,2.0218701362609863,0,0,59.717803955078125,25.27821922302246,14.70588207244873,28.418123245239258,30.067567825317383,48.589027404785156
2001,0,0,1,0,NV,5.300000190734863,1,0,6.043970108032227,33.214420318603516,1.8307644128799438,0,0,71.2380142211914,15.38140869140625,17.84076690673828,33.451438903808594,29.220508575439453,55.29387283325195
2002,0,0,1,0,NV,5.699999809265137,1,0,6.028283596038818,40.12260437011719,1.8150779008865356,0,0,68.57694244384766,18.206695556640625,19.07598114013672,32.11526107788086,28.573726654052734,57.807472229003906
2003,0,0,1,0,NV,5.199999809265137,1,0,6.005748748779297,39.82353591918945,1.7925432920455933,0,0,68.07649993896484,18.519670486450195,18.62851905822754,33.587310791015625,27.771730422973633,55.745609283447266
2004,0,0,1,0,NV,4.400000095367432,1,0,5.979466915130615,40.49726104736328,1.7662612199783325,0,0,70.385284423828125,16.374780654907227,17.180383682250977,34.29071807861328,27.443082809448242,55.306480407714844
2005,0,0,1,0,NV,4.5,1,0,5.946147918701172,47.34393310546875,1.7329421043395996,0,0,67.907257080078125,17.36831283569336,17.632701873779297,34.73662567138672,27.557453155517578,53.2235107421875
2006,0,0,1,0,NV,4.199999809265137,1,0,5.914399147033691,46.01926040649414,1.8786487579345703,0,0,63.663604736328125,19.716341018676758,18.617658615112305,35.7570915222168,27.467039108276367,53.37594985961914
2007,0,0,1,0,NV,4.599999904632568,1,0,5.88631534576416,46.51625442504883,1.85056471824646,0,0,63.92442321777344,19.681163787841797,17.24070167541504,34.146820068359375,27.14032554626465,52.09604263305664
2008,0,0,1,0,NV,6.699999809265137,1,0,5.9444708824157715,51.25137710571289,1.841736078262329,0,0,65.0519790649414,19.08523941040039,16.465696334838867,33.388771057128906,28.71101951599121,51.600833892822266
2009,0,0,1,0,NV,12.5,1,0,5.948034763336182,47.098079681396484,1.9242486953735352,0,0,64.15209197998047,19.479463577270508,16.897111892700195,32.65555191040039,29.158193588256836,52.6636848449707
2010,0,0,1,0,NV,13.5,1,0,5.931765556335449,64.83976745605469,2.0052778720855713,0,0,62.317649841308594,21.121841430664062,17.217998504638672,32.68954086303711,29.36100196838379,50.873226165771484
2011,0,0,1,0,NV,13,1,0,5.900688171386719,49.33650588989258,2.0628662109375,0,0,62.67693328857422,19.900083541870117,15.736886024475098,32.74354553222656,28.975854873657227,49.81265640258789
2012,0,0,1,0,NV,11.199999809265137,1,0,5.880204677581787,49.89631271362305,2.0423829555511475,0,0,59.300846099853516,21.29237174987793,15.381355285644531,32.09745788574219,29.8093204498291,48.53813552856445
2013,0,0,1,0,NV,9.600000381469727,1,0,5.865663528442383,52.49574279785156,2.027841567993164,0,0,59.30257797241211,22.070608139038086,14.403291702270508,32.272037506103516,31.08078956604004,49.55598449707031
2014,0,0,1,0,NV,7.900000095367432,1,1,5.849571704864502,51.2049560546875,2.0117499828338623,0,0,60.380313873291016,19.955257415771484,14.317673683166504,33.31096267700195,29.70917320251465,50.44742965698242
2015,0,0,1,0,NV,6.699999809265137,1,1,5.848385334014893,50.65226745605469,2.010563611984253,0,0,59.994937896728516,21.432186126708984,13.891700744628906,30.414981842041016,30.996965408325195,49.49393081665039
2016,0,0,1,0,NV,5.699999809265137,1,1,5.835849285125732,55.943912506103516,1.9980273246765137,0,0,59.0291748046875,21.30281639099121,12.449697494506836,32.19315719604492,32.54527282714844,51.00603485107422
2017,0,0,1,0,NV,5,1,1,5.814769268035889,55.6848258972168,1.976947546005249,0,0,57.99540710449219,22.64728355407715,13.261923789978027,31.752103805541992,32.97628402709961,51.440956115722656
2018,0,0,1,0,NV,4.400000095367432,1,1,5.798440456390381,62.30043029785156,1.9528162479400635,0,0,57.61830139160156,23.374935150146484,13.182527542114258,30.083202362060547,32.89131546020508,48.855953216552734
2019,0,0,1,0,NV,3.9000000953674316,1,1,5.780482769012451,78.26203918457031,1.934858798980713,0,0,59.15492630004883,20.370370864868164,12.31090259552002,29.420970916748047,32.62910842895508,49.634849548339844
2001,0,0,0,0,NY,4.900000095367432,0,0,6.549610137939453,241.4961395263672,1.8307644128799438,0,0,67.42060852050781,12.183001518249512,19.893762588500977,31.191455841064453,22.72675323486328,51.50788497924805
2002,0,0,0,0,NY,6.199999809265137,0,0,6.533923625946045,306.73126220703125,1.8150779008865356,0,0,68.49681091308594,12.18224048614502,18.868253707885742,31.108530044555664,23.023794174194336,52.280906677246094
2003,0,0,0,0,NY,6.400000095367432,1,0,6.511388778686523,287.129638671875,1.7925432920455933,0,0,67.328826904296875,13.681922912597656,18.45187759399414,31.530010223388672,22.509357452392578,51.340415954589844
2004,0,0,0,0,NY,5.800000190734863,1,0,6.665404319763184,324.63409423828125,1.7662612199783325,0,0,66.48856353759766,13.520557403564453,18.10125732421875,31.771682739257812,22.616798400878906,50.980648040771484
2005,0,0,0,0,NY,5,1,0,6.63208532333374,313.29534912109375,1.885704755783081,0,0,65.97178649902344,13.925370216369629,18.02515411376953,31.582239151000977,22.979639053344727,50.89291763305664
2006,0,0,0,0,NY,4.599999904632568,1,0,6.60033655166626,328.80047607421875,1.9717391729354858,0,0,65.37689971923828,14.151619911193848,17.440526962280273,30.92576789855957,23.05101776123047,51.44740676879883
2007,0,0,0,0,NY,4.5,1,0,6.57225227355957,350.0750427246094,2.001224994659424,0,0,64.88481903076172,14.24246883392334,16.66420555114746,31.224159240722656,22.954814910888672,50.97460174560547
2008,0,0,0,0,NY,5.300000190734863,1,0,6.534575939178467,332.5550537109375,1.9635483026504517,0,0,64.3051528930664,14.146987915039062,16.707128524780273,29.7800350189209,23.93143653869629,50.37151336669922
2009,0,0,0,0,NY,8.399999618530273,1,0,6.580639362335205,372.6526794433594,1.967112421989441,0,0,64.07731628417969,14.781546592712402,16.585224151611328,29.800228118896484,24.044265747070312,50.58924865722656
2010,0,0,0,0,NY,8.600000381469727,1,0,6.607795715332031,372.75982666015625,1.9647318124771118,0,0,62.969303131103516,15.160599708557129,16.266952514648438,29.214845657348633,24.318344116210938,48.8508186340332
2011,0,0,0,0,NY,8.300000190734863,1,0,6.622150897979736,334.1230773925781,1.9336544275283813,0,0,62.625614166259766,14.745920181274414,15.921887397766113,29.57736587524414,23.669017791748047,48.264556884765625
2012,0,0,0,0,NY,8.5,1,0,6.5785603523254395,371.9752502441406,1.9131712913513184,0,0,62.226585388183594,14.81723690032959,15.994477272033691,28.660707473754883,24.409563064575195,48.98626708984375
2013,0,0,0,0,NY,7.699999809265137,1,0,6.588394641876221,370.3264465332031,1.8986297845840454,0,0,62.625213623046875,14.713956832885742,14.773317337036133,27.728723526000977,24.41196060180664,48.01513671875
2014,0,0,0,0,NY,6.300000190734863,1,1,6.57230281829834,355.5853271484375,1.98097825050354,0,0,61.63536071777344,14.327808380126953,14.51933765411377,27.71270751953125,23.69060707092285,48.28729248046875
2015,0,0,0,0,NY,5.300000190734863,1,1,6.5711164474487305,382.59954833984375,2.069404125213623,0,0,62.165252685546875,13.832303047180176,14.343481063842773,26.99321174621582,23.52941131591797,47.44029998779297
2016,0,0,0,0,NY,4.900000095367432,1,1,6.55858039855957,363.1591491699219,2.085038661956787,0,0,63.3743896484375,13.686132431030273,13.959854125976562,27.106142044067383,23.547748565673828,47.93947982788086
2017,0,0,0,0,NY,4.699999809265137,1,1,6.537500858306885,367.18658447265625,2.1388602256774902,0,0,62.80530548095703,13.84818172454834,13.344189643859863,27.176862716674805,23.501590728759766,48.44537353515625
2018,0,0,0,0,NY,4.099999904632568,1,1,6.513369560241699,381.1024169921875,2.1844089031219482,0,0,62.414649963378906,14.193910598754883,12.836372375488281,27.648807525634766,22.813077926635742,47.987789154052734
2019,0,0,0,0,NY,4,1,1,6.4954118728637695,368.8237609863281,2.2927451133728027,0,0,61.59742736816406,14.869765281677246,12.570062637329102,27.25849151611328,22.10682487487793,48.508079528808594
2001,1,1,0,0,OH,4.400000095367432,1,0,6.113346099853516,359.06976318359375,1.6386866569519043,0,0,85.497833251953125,1.5245624780654907,16.280820846557617,36.48597717285156,26.011669158935547,55.590065002441406
2002,1,1,0,0,OH,5.699999809265137,1,0,6.097659587860107,344.63458251953125,1.6230000257492065,0,0,84.34066009521484,2.103069305419922,17.04244041442871,36.036376953125,25.350509643554688,55.162940979003906
2003,1,1,0,0,OH,6.199999809265137,1,0,6.075124740600586,335.3222961425781,1.6004654169082642,0,0,83.50614929199219,2.500242233276367,16.600446701049805,36.447330474853516,24.624479293823242,55.189456939697266
2004,1,1,0,0,OH,6.099999904632568,1,0,6.048842906951904,308.380126953125,1.574183464050293,0,0,84.157196044921875,2.374373197555542,16.43639373779297,36.587860107421875,24.71599578857422,55.255348205566406
2005,1,1,0,0,OH,5.900000095367432,1,0,6.015523910522461,301.31475830078125,1.54086434841156,0,0,86.48363494873047,2.006335735321045,16.209081649780273,38.05702209472656,25.395986557006836,55.205909729003906
2006,1,1,0,0,OH,5.400000095367432,1,0,6.0783538818359375,277.4846496582031,1.7011934518814087,0,0,86.21149444580078,2.3240296840667725,15.823417663574219,37.65150833129883,25.67552375793457,54.42010498046875
2007,1,1,0,0,OH,5.599999904632568,1,0,6.050269603729248,262.2698974609375,1.958361268043518,0,0,85.84040832519531,2.2297677993774414,15.540464401245117,37.475948333740234,25.546123504638672,54.9858512878418
2008,1,1,0,0,OH,6.599999904632568,1,0,6.0125932693481445,267.86224365234375,1.9423460960388184,0,0,85.82292938232422,1.9182746410369873,15.039727210998535,37.559593200683594,25.437002182006836,54.653804779052734
2009,1,1,0,0,OH,10.100000381469727,1,0,6.073044300079346,355.9130554199219,1.9878743886947632,0,0,85.58548736572266,2.493321418762207,14.982190132141113,36.84327697753906,26.658504486083984,53.84016036987305
2010,1,1,0,0,OH,10.300000190734863,1,0,6.056775093078613,263.7557373046875,1.9716047048568726,0,0,85.29478454589844,2.3739874362945557,14.0639066696167,38.028804779052734,26.95769691467285,54.376686096191406
2011,1,1,0,0,OH,8.800000190734863,1,0,6.025697708129883,256.304443359375,1.9541330337524414,0,0,84.17423248291016,2.6088955402374268,14.906332969665527,37.07619857788086,26.75554656982422,51.90208053588867
2012,1,1,0,0,OH,7.400000095367432,1,0,6.041417121887207,237.61915588378906,1.9733901023864746,0,0,83.92520904541016,2.7163686752319336,14.428504943847656,36.676856994628906,27.210725784301758,51.411102294921875
2013,1,1,0,0,OH,7.5,1,0,6.044497489929199,234.2926788330078,1.9781419038772583,0,0,84.84812927246094,2.5369486808776855,14.628186225891113,36.39008331298828,26.28883934020996,50.983360290527344
2014,1,1,0,0,OH,5.800000190734863,1,1,6.04357385635376,234.6160430908203,1.9747086763381958,0,0,85.2483901977539,2.4079484939575195,13.161893844604492,36.90239715576172,25.96142578125,52.250144958496094
2015,1,1,0,0,OH,4.900000095367432,1,1,6.059445858001709,269.8440856933594,1.9922144412994385,0,0,84.03845977783203,2.271634578704834,13.040865898132324,36.02163314819336,25.324520111083984,52.17548370361328
2016,1,1,0,0,OH,5,1,1,6.046909332275391,205.0822296142578,1.9796782732009888,0,0,83.80767822265625,2.5190746784210205,12.207823753356934,35.71514892578125,26.292842864990234,52.68257141113281
2017,1,1,0,0,OH,5,1,1,6.027941703796387,253.77658081054688,1.9647523164749146,0,0,84.404693603515625,2.6033313274383545,12.029610633850098,35.47193145751953,25.860580444335938,51.89389419555664
2018,1,1,0,0,OH,4.5,1,1,6.022619724273682,260.6521301269531,1.958858609199524,0,0,85.54045104980469,2.433656930923462,10.860841751098633,34.148868560791016,25.83818817138672,52.90614700317383
2019,1,1,0,0,OH,4.099999904632568,1,1,6.033235549926758,263.72119140625,1.9879685640335083,0,0,85.4651107788086,2.560908079147339,10.935770034790039,33.499446868896484,27.076412200927734,53.889808654785156
2001,1,0,0,0,OK,3.700000047683716,0,0,5.868521213531494,44.77591323852539,1.8307644128799438,0,0,82.28143310546875,3.389434576034546,18.63020133972168,35.250118255615234,26.74146842956543,59.77092361450195
2002,1,0,0,0,OK,4.800000190734863,0,0,5.852834701538086,52.282772064208984,1.8150779008865356,0,0,81.5511703491211,3.4648921489715576,18.54061508178711,34.39651107788086,27.94860076904297,58.19183349609375
2003,1,0,0,0,OK,5.599999904632568,0,0,5.830300331115723,50.470420837402344,1.7925432920455933,0,0,76.26226043701172,3.2782962322235107,18.521177291870117,34.24264144897461,26.992103576660156,59.679351806640625
2004,1,0,0,0,OK,5,0,0,5.804018497467041,46.68448257446289,1.7662612199783325,0,0,75.57652282714844,3.6425576210021973,17.89832305908203,33.04507064819336,27.882598876953125,59.0408821105957
2005,1,1,0,0,OK,4.5,0,0,5.7706990242004395,51.40752029418945,1.7329421043395996,0,0,73.49524688720703,5.042238712310791,18.321014404296875,33.975711822509766,27.296728134155273,58.31573486328125
2006,1,1,0,0,OK,4.099999904632568,0,0,5.738950729370117,56.24653244018555,1.7011934518814087,0,0,72.6251220703125,3.907048225402832,17.722166061401367,34.19305419921875,28.21756935119629,56.79264450073242
2007,1,1,0,0,OK,4.099999904632568,0,0,5.710866451263428,61.065670013427734,1.6731094121932983,0,0,73.2555160522461,4.085257530212402,16.670894622802734,34.788124084472656,27.708703994750977,58.436946868896484
2008,1,1,0,0,OK,3.700000047683716,0,0,5.673189640045166,65.31909942626953,1.7628775835037231,0,0,72.84629821777344,5.970149040222168,15.841842651367188,33.33333206176758,28.56768798828125,58.392250061035156
2009,1,1,0,0,OK,6.599999904632568,0,0,5.676753997802734,71.051422119140625,1.879465103149414,0,0,71.77628326416016,6.343863487243652,16.33868408203125,32.10771560668945,30.269290924072266,57.17245101928711
2010,1,1,0,0,OK,6.800000190734863,0,0,5.660484313964844,75.19698333740234,1.9647318124771118,0,0,70.21114349365234,6.156194686889648,15.772068977355957,33.17222213745117,28.92393684387207,58.07682800292969
